Year,Géographie,Sexe,Groupe d'âge,GeoCode,Value
2019,Québec,Les deux sexes,55 à 59 ans,24,4.2
2019,Québec,Les deux sexes,60 à 64 ans,24,6.4
2019,Québec,Les deux sexes,65 ans et plus,24,5.6
2019,Québec,Les deux sexes,65 à 69 ans,24,5.6
2019,Québec,Les deux sexes,70 ans et plus,24,5.3
2019,Québec,Hommes,15 ans et plus,24,5.6
2019,Québec,Hommes,15 à 24 ans,24,9.6
2019,Québec,Hommes,25 ans et plus,24,5.0
2019,Québec,Hommes,25 à 44 ans,24,5.3
2019,Québec,Hommes,45 à 64 ans,24,4.7
2019,Québec,Hommes,45 ans et plus,24,4.7
2019,Québec,Hommes,25 à 54 ans,24,4.8
2019,Québec,Hommes,55 ans et plus,24,5.6
2019,Québec,Hommes,15 à 64 ans,24,5.7
2019,Québec,Hommes,15 à 19 ans,24,11.1
2019,Québec,Hommes,20 à 24 ans,24,8.7
2019,Québec,Hommes,25 à 29 ans,24,7.0
2019,Québec,Hommes,30 à 34 ans,24,5.8
2019,Québec,Hommes,35 à 39 ans,24,4.1
2019,Québec,Hommes,40 à 44 ans,24,4.7
2019,Québec,Hommes,45 à 49 ans,24,3.4
2019,Québec,Hommes,50 à 54 ans,24,4.0
2019,Québec,Hommes,55 à 59 ans,24,4.9
2019,Québec,Hommes,60 à 64 ans,24,7.1
2019,Québec,Hommes,65 ans et plus,24,4.9
2019,Québec,Hommes,65 à 69 ans,24,5.8
2019,Québec,Hommes,70 ans et plus,24,
2019,Québec,Femmes,15 ans et plus,24,4.4
2019,Québec,Femmes,15 à 24 ans,24,6.9
2019,Québec,Femmes,25 ans et plus,24,4.0
2019,Québec,Femmes,25 à 44 ans,24,3.9
2019,Québec,Femmes,45 à 64 ans,24,3.9
2019,Québec,Femmes,45 ans et plus,24,4.1
2019,Québec,Femmes,25 à 54 ans,24,3.8
2019,Québec,Femmes,55 ans et plus,24,4.6
2019,Québec,Femmes,15 à 64 ans,24,4.4
2019,Québec,Femmes,15 à 19 ans,24,10.4
2019,Québec,Femmes,20 à 24 ans,24,4.7
2019,Québec,Femmes,25 à 29 ans,24,4.3
2019,Québec,Femmes,30 à 34 ans,24,4.1
2019,Québec,Femmes,35 à 39 ans,24,4.0
2019,Québec,Femmes,40 à 44 ans,24,3.3
2019,Québec,Femmes,45 à 49 ans,24,3.0
2019,Québec,Femmes,50 à 54 ans,24,4.2
2019,Québec,Femmes,55 à 59 ans,24,3.3
2019,Québec,Femmes,60 à 64 ans,24,5.6
2019,Québec,Femmes,65 ans et plus,24,6.8
2019,Québec,Femmes,65 à 69 ans,24,5.3
2019,Québec,Femmes,70 ans et plus,24,
2019,Ontario,Les deux sexes,15 ans et plus,35,5.6
2019,Ontario,Les deux sexes,15 à 24 ans,35,11.7
2019,Ontario,Les deux sexes,25 ans et plus,35,4.5
2019,Ontario,Les deux sexes,25 à 44 ans,35,5.1
2019,Ontario,Les deux sexes,45 à 64 ans,35,4.0
2019,Ontario,Les deux sexes,45 ans et plus,35,3.9
2019,Ontario,Les deux sexes,25 à 54 ans,35,4.6
2019,Ontario,Les deux sexes,55 ans et plus,35,4.3
2019,Ontario,Les deux sexes,15 à 64 ans,35,5.7
2019,Ontario,Les deux sexes,15 à 19 ans,35,15.1
2019,Ontario,Les deux sexes,20 à 24 ans,35,9.8
2019,Ontario,Les deux sexes,25 à 29 ans,35,6.2
2019,Ontario,Les deux sexes,30 à 34 ans,35,5.3
2019,Ontario,Les deux sexes,35 à 39 ans,35,4.7
2019,Ontario,Les deux sexes,40 à 44 ans,35,4.1
2019,Ontario,Les deux sexes,45 à 49 ans,35,3.4
2019,Ontario,Les deux sexes,50 à 54 ans,35,3.6
2019,Ontario,Les deux sexes,55 à 59 ans,35,4.6
2019,Ontario,Les deux sexes,60 à 64 ans,35,4.5
2019,Ontario,Les deux sexes,65 ans et plus,35,3.2
2019,Ontario,Les deux sexes,65 à 69 ans,35,3.7
2019,Ontario,Les deux sexes,70 ans et plus,35,2.5
2019,Ontario,Hommes,15 ans et plus,35,5.7
2019,Ontario,Hommes,15 à 24 ans,35,12.6
2019,Ontario,Hommes,25 ans et plus,35,4.5
2019,Ontario,Hommes,25 à 44 ans,35,5.2
2019,Ontario,Hommes,45 à 64 ans,35,3.9
2019,Ontario,Hommes,45 ans et plus,35,3.8
2019,Ontario,Hommes,25 à 54 ans,35,4.6
2019,Ontario,Hommes,55 ans et plus,35,4.3
2019,Ontario,Hommes,15 à 64 ans,35,5.9
2019,Ontario,Hommes,15 à 19 ans,35,16.1
2019,Ontario,Hommes,20 à 24 ans,35,10.8
2019,Ontario,Hommes,25 à 29 ans,35,6.9
2019,Ontario,Hommes,30 à 34 ans,35,5.0
2019,Ontario,Hommes,35 à 39 ans,35,4.8
2019,Ontario,Hommes,40 à 44 ans,35,4.0
2019,Ontario,Hommes,45 à 49 ans,35,3.0
2019,Ontario,Hommes,50 à 54 ans,35,3.6
2019,Ontario,Hommes,55 à 59 ans,35,4.5
2019,Ontario,Hommes,60 à 64 ans,35,4.9
2019,Ontario,Hommes,65 ans et plus,35,3.2
2019,Ontario,Hommes,65 à 69 ans,35,4.0
2019,Ontario,Hommes,70 ans et plus,35,2.0
2019,Ontario,Femmes,15 ans et plus,35,5.4
2019,Ontario,Femmes,15 à 24 ans,35,10.6
2019,Ontario,Femmes,25 ans et plus,35,4.4
2019,Ontario,Femmes,25 à 44 ans,35,4.9
2019,Ontario,Femmes,45 à 64 ans,35,4.0
2019,Ontario,Femmes,45 ans et plus,35,4.0
2019,Ontario,Femmes,25 à 54 ans,35,4.5
2019,Ontario,Femmes,55 ans et plus,35,4.2
2019,Ontario,Femmes,15 à 64 ans,35,5.5
2019,Ontario,Femmes,15 à 19 ans,35,14.1
2019,Ontario,Femmes,20 à 24 ans,35,8.7
2019,Ontario,Femmes,25 à 29 ans,35,5.3
2019,Ontario,Femmes,30 à 34 ans,35,5.6
2019,Ontario,Femmes,35 à 39 ans,35,4.6
2019,Ontario,Femmes,40 à 44 ans,35,4.2
2019,Ontario,Femmes,45 à 49 ans,35,3.9
2019,Ontario,Femmes,50 à 54 ans,35,3.6
2019,Ontario,Femmes,55 à 59 ans,35,4.6
2019,Ontario,Femmes,60 à 64 ans,35,4.2
2019,Ontario,Femmes,65 ans et plus,35,3.2
2019,Ontario,Femmes,65 à 69 ans,35,3.1
2019,Ontario,Femmes,70 ans et plus,35,3.4
2019,Manitoba,Les deux sexes,15 ans et plus,46,5.3
2019,Manitoba,Les deux sexes,15 à 24 ans,46,10.8
2019,Manitoba,Les deux sexes,25 ans et plus,46,4.2
2019,Manitoba,Les deux sexes,25 à 44 ans,46,4.7
2019,Manitoba,Les deux sexes,45 à 64 ans,46,3.9
2019,Manitoba,Les deux sexes,45 ans et plus,46,3.7
2019,Manitoba,Les deux sexes,25 à 54 ans,46,4.4
2019,Manitoba,Les deux sexes,55 ans et plus,46,3.8
2019,Manitoba,Les deux sexes,15 à 64 ans,46,5.5
2019,Manitoba,Les deux sexes,15 à 19 ans,46,15.0
2019,Manitoba,Les deux sexes,20 à 24 ans,46,8.5
2019,Manitoba,Les deux sexes,25 à 29 ans,46,6.1
2019,Manitoba,Les deux sexes,30 à 34 ans,46,4.7
2019,Manitoba,Les deux sexes,35 à 39 ans,46,4.1
2019,Manitoba,Les deux sexes,40 à 44 ans,46,3.8
2019,Manitoba,Les deux sexes,45 à 49 ans,46,4.3
2019,Manitoba,Les deux sexes,50 à 54 ans,46,3.1
2019,Manitoba,Les deux sexes,55 à 59 ans,46,3.7
2019,Manitoba,Les deux sexes,60 à 64 ans,46,4.9
2019,Manitoba,Les deux sexes,65 ans et plus,46,2.5
2019,Manitoba,Les deux sexes,65 à 69 ans,46,2.5
2019,Manitoba,Les deux sexes,70 ans et plus,46,
2019,Manitoba,Hommes,15 ans et plus,46,5.9
2019,Manitoba,Hommes,15 à 24 ans,46,13.1
2019,Manitoba,Hommes,25 ans et plus,46,4.5
2019,Manitoba,Hommes,25 à 44 ans,46,4.9
2019,Manitoba,Hommes,45 à 64 ans,46,4.3
2019,Manitoba,Hommes,45 ans et plus,46,4.0
2019,Manitoba,Hommes,25 à 54 ans,46,4.6
2019,Manitoba,Hommes,55 ans et plus,46,4.0
2019,Manitoba,Hommes,15 à 64 ans,46,6.1
2019,Manitoba,Hommes,15 à 19 ans,46,18.8
2019,Manitoba,Hommes,20 à 24 ans,46,10.2
2019,Manitoba,Hommes,25 à 29 ans,46,6.9
2019,Manitoba,Hommes,30 à 34 ans,46,5.0
2019,Manitoba,Hommes,35 à 39 ans,46,4.0
2019,Manitoba,Hommes,40 à 44 ans,46,3.9
2019,Manitoba,Hommes,45 à 49 ans,46,4.3
2019,Manitoba,Hommes,50 à 54 ans,46,3.7
2019,Manitoba,Hommes,55 à 59 ans,46,4.0
2019,Manitoba,Hommes,60 à 64 ans,46,5.4
2019,Manitoba,Hommes,65 ans et plus,46,
2019,Manitoba,Hommes,65 à 69 ans,46,
2019,Manitoba,Hommes,70 ans et plus,46,
2019,Manitoba,Femmes,15 ans et plus,46,4.7
2019,Manitoba,Femmes,15 à 24 ans,46,8.5
2019,Manitoba,Femmes,25 ans et plus,46,4.0
2019,Manitoba,Femmes,25 à 44 ans,46,4.5
2019,Manitoba,Femmes,45 à 64 ans,46,3.5
2019,Manitoba,Femmes,45 ans et plus,46,3.4
2019,Manitoba,Femmes,25 à 54 ans,46,4.1
2019,Manitoba,Femmes,55 ans et plus,46,3.3
2019,Manitoba,Femmes,15 à 64 ans,46,4.8
2019,Manitoba,Femmes,15 à 19 ans,46,11.2
2019,Manitoba,Femmes,20 à 24 ans,46,6.5
2019,Manitoba,Femmes,25 à 29 ans,46,5.4
2019,Manitoba,Femmes,30 à 34 ans,46,4.5
2019,Manitoba,Femmes,35 à 39 ans,46,4.3
2019,Manitoba,Femmes,40 à 44 ans,46,3.7
2019,Manitoba,Femmes,45 à 49 ans,46,3.9
2019,Manitoba,Femmes,50 à 54 ans,46,2.9
2019,Manitoba,Femmes,55 à 59 ans,46,3.4
2019,Manitoba,Femmes,60 à 64 ans,46,4.6
2019,Manitoba,Femmes,65 ans et plus,46,
2019,Manitoba,Femmes,65 à 69 ans,46,
2019,Manitoba,Femmes,70 ans et plus,46,
2019,Saskatchewan,Les deux sexes,15 ans et plus,47,5.5
2019,Saskatchewan,Les deux sexes,15 à 24 ans,47,11.4
2019,Saskatchewan,Les deux sexes,25 ans et plus,47,4.5
2019,Saskatchewan,Les deux sexes,25 à 44 ans,47,5.0
2019,Saskatchewan,Les deux sexes,45 à 64 ans,47,4.2
2019,Saskatchewan,Les deux sexes,45 ans et plus,47,4.0
2019,Saskatchewan,Les deux sexes,25 à 54 ans,47,4.8
2019,Saskatchewan,Les deux sexes,55 ans et plus,47,3.8
2019,Saskatchewan,Les deux sexes,15 à 64 ans,47,5.7
2019,Saskatchewan,Les deux sexes,15 à 19 ans,47,16.1
2019,Saskatchewan,Les deux sexes,20 à 24 ans,47,8.6
2019,Saskatchewan,Les deux sexes,25 à 29 ans,47,6.6
2019,Saskatchewan,Les deux sexes,30 à 34 ans,47,5.4
2019,Saskatchewan,Les deux sexes,35 à 39 ans,47,4.1
2019,Saskatchewan,Les deux sexes,40 à 44 ans,47,3.7
2019,Saskatchewan,Les deux sexes,45 à 49 ans,47,4.6
2019,Saskatchewan,Les deux sexes,50 à 54 ans,47,4.2
2019,Saskatchewan,Les deux sexes,55 à 59 ans,47,3.7
2019,Saskatchewan,Les deux sexes,60 à 64 ans,47,4.3
2019,Saskatchewan,Les deux sexes,65 ans et plus,47,3.1
2019,Saskatchewan,Les deux sexes,65 à 69 ans,47,3.7
2019,Saskatchewan,Les deux sexes,70 ans et plus,47,
2019,Saskatchewan,Hommes,15 ans et plus,47,5.6
2019,Saskatchewan,Hommes,15 à 24 ans,47,11.9
2019,Saskatchewan,Hommes,25 ans et plus,47,4.6
2019,Saskatchewan,Hommes,25 à 44 ans,47,5.1
2019,Saskatchewan,Hommes,45 à 64 ans,47,4.2
2019,Saskatchewan,Hommes,45 ans et plus,47,4.0
2019,Saskatchewan,Hommes,25 à 54 ans,47,4.9
2019,Saskatchewan,Hommes,55 ans et plus,47,3.7
2019,Saskatchewan,Hommes,15 à 64 ans,47,5.8
2019,Saskatchewan,Hommes,15 à 19 ans,47,16.8
2019,Saskatchewan,Hommes,20 à 24 ans,47,9.1
2019,Saskatchewan,Hommes,25 à 29 ans,47,6.3
2019,Saskatchewan,Hommes,30 à 34 ans,47,5.7
2019,Saskatchewan,Hommes,35 à 39 ans,47,4.2
2019,Saskatchewan,Hommes,40 à 44 ans,47,4.1
2019,Saskatchewan,Hommes,45 à 49 ans,47,4.9
2019,Saskatchewan,Hommes,50 à 54 ans,47,4.2
2019,Saskatchewan,Hommes,55 à 59 ans,47,3.1
2019,Saskatchewan,Hommes,60 à 64 ans,47,5.0
2019,Saskatchewan,Hommes,65 ans et plus,47,
2019,Saskatchewan,Hommes,65 à 69 ans,47,
2019,Saskatchewan,Hommes,70 ans et plus,47,
2019,Saskatchewan,Femmes,15 ans et plus,47,5.4
2019,Saskatchewan,Femmes,15 à 24 ans,47,10.8
2019,Saskatchewan,Femmes,25 ans et plus,47,4.4
2019,Saskatchewan,Femmes,25 à 44 ans,47,4.8
2019,Saskatchewan,Femmes,45 à 64 ans,47,4.2
2019,Saskatchewan,Femmes,45 ans et plus,47,4.1
2019,Saskatchewan,Femmes,25 à 54 ans,47,4.7
2019,Saskatchewan,Femmes,55 ans et plus,47,3.8
2019,Saskatchewan,Femmes,15 à 64 ans,47,5.5
2019,Saskatchewan,Femmes,15 à 19 ans,47,14.7
2019,Saskatchewan,Femmes,20 à 24 ans,47,8.0
2019,Saskatchewan,Femmes,25 à 29 ans,47,7.0
2019,Saskatchewan,Femmes,30 à 34 ans,47,5.0
2019,Saskatchewan,Femmes,35 à 39 ans,47,3.7
2019,Saskatchewan,Femmes,40 à 44 ans,47,3.3
2019,Saskatchewan,Femmes,45 à 49 ans,47,4.3
2019,Saskatchewan,Femmes,50 à 54 ans,47,4.3
2019,Saskatchewan,Femmes,55 à 59 ans,47,4.4
2019,Saskatchewan,Femmes,60 à 64 ans,47,3.6
2019,Saskatchewan,Femmes,65 ans et plus,47,
2019,Saskatchewan,Femmes,65 à 69 ans,47,
2019,Saskatchewan,Femmes,70 ans et plus,47,
2019,Alberta,Les deux sexes,15 ans et plus,48,6.8
2019,Alberta,Les deux sexes,15 à 24 ans,48,12.2
2019,Alberta,Les deux sexes,25 ans et plus,48,6.0
2019,Alberta,Les deux sexes,25 à 44 ans,48,5.9
2019,Alberta,Les deux sexes,45 à 64 ans,48,6.2
2019,Alberta,Les deux sexes,45 ans et plus,48,6.1
2019,Alberta,Les deux sexes,25 à 54 ans,48,5.7
2019,Alberta,Les deux sexes,55 ans et plus,48,7.0
2019,Alberta,Les deux sexes,15 à 64 ans,48,6.9
2019,Alberta,Les deux sexes,15 à 19 ans,48,19.0
2019,Alberta,Les deux sexes,20 à 24 ans,48,8.5
2019,Alberta,Les deux sexes,25 à 29 ans,48,6.9
2019,Alberta,Les deux sexes,30 à 34 ans,48,6.4
2019,Alberta,Les deux sexes,35 à 39 ans,48,5.3
2019,Alberta,Les deux sexes,40 à 44 ans,48,4.9
2019,Alberta,Les deux sexes,45 à 49 ans,48,5.1
2019,Alberta,Les deux sexes,50 à 54 ans,48,5.2
2019,Alberta,Les deux sexes,55 à 59 ans,48,6.9
2019,Alberta,Les deux sexes,60 à 64 ans,48,8.3
2019,Alberta,Les deux sexes,65 ans et plus,48,5.5
2019,Alberta,Les deux sexes,65 à 69 ans,48,6.2
2019,Alberta,Les deux sexes,70 ans et plus,48,4.3
2019,Alberta,Hommes,15 ans et plus,48,7.5
2019,Alberta,Hommes,15 à 24 ans,48,14.6
2019,Alberta,Hommes,25 ans et plus,48,6.4
2019,Alberta,Hommes,25 à 44 ans,48,6.1
2019,Alberta,Hommes,45 à 64 ans,48,6.7
2019,Alberta,Hommes,45 ans et plus,48,6.7
2019,Alberta,Hommes,25 à 54 ans,48,5.8
2019,Alberta,Hommes,55 ans et plus,48,8.1
2019,Alberta,Hommes,15 à 64 ans,48,7.5
2019,Alberta,Hommes,15 à 19 ans,48,21.9
2019,Alberta,Hommes,20 à 24 ans,48,10.6
2019,Alberta,Hommes,25 à 29 ans,48,7.2
2019,Alberta,Hommes,30 à 34 ans,48,6.8
2019,Alberta,Hommes,35 à 39 ans,48,5.0
2019,Alberta,Hommes,40 à 44 ans,48,5.3
2019,Alberta,Hommes,45 à 49 ans,48,5.1
2019,Alberta,Hommes,50 à 54 ans,48,5.6
2019,Alberta,Hommes,55 à 59 ans,48,7.6
2019,Alberta,Hommes,60 à 64 ans,48,9.7
2019,Alberta,Hommes,65 ans et plus,48,
2019,Alberta,Hommes,65 à 69 ans,48,
2019,Alberta,Hommes,70 ans et plus,48,
2019,Alberta,Femmes,15 ans et plus,48,6.1
2019,Alberta,Femmes,15 à 24 ans,48,9.7
2019,Alberta,Femmes,25 ans et plus,48,5.5
2019,Alberta,Femmes,25 à 44 ans,48,5.7
2019,Alberta,Femmes,45 à 64 ans,48,5.5
2019,Alberta,Femmes,45 ans et plus,48,5.3
2019,Alberta,Femmes,25 à 54 ans,48,5.4
2019,Alberta,Femmes,55 ans et plus,48,5.7
2019,Alberta,Femmes,15 à 64 ans,48,6.2
2019,Alberta,Femmes,15 à 19 ans,48,16.0
2019,Alberta,Femmes,20 à 24 ans,48,6.1
2019,Alberta,Femmes,25 à 29 ans,48,6.6
2019,Alberta,Femmes,30 à 34 ans,48,5.9
2019,Alberta,Femmes,35 à 39 ans,48,5.7
2019,Alberta,Femmes,40 à 44 ans,48,4.6
2019,Alberta,Femmes,45 à 49 ans,48,5.1
2019,Alberta,Femmes,50 à 54 ans,48,4.7
2019,Alberta,Femmes,55 à 59 ans,48,6.1
2019,Alberta,Femmes,60 à 64 ans,48,6.6
2019,Alberta,Femmes,65 ans et plus,48,
2019,Alberta,Femmes,65 à 69 ans,48,
2019,Alberta,Femmes,70 ans et plus,48,
2019,Colombie-Britannique,Les deux sexes,15 ans et plus,59,4.8
2019,Colombie-Britannique,Les deux sexes,15 à 24 ans,59,9.2
2019,Colombie-Britannique,Les deux sexes,25 ans et plus,59,4.1
2019,Colombie-Britannique,Les deux sexes,25 à 44 ans,59,4.1
2019,Colombie-Britannique,Les deux sexes,45 à 64 ans,59,4.2
2019,Colombie-Britannique,Les deux sexes,45 ans et plus,59,4.0
2019,Colombie-Britannique,Les deux sexes,25 à 54 ans,59,4.0
2019,Colombie-Britannique,Les deux sexes,55 ans et plus,59,4.3
2019,Colombie-Britannique,Les deux sexes,15 à 64 ans,59,4.9
2019,Colombie-Britannique,Les deux sexes,15 à 19 ans,59,12.5
2019,Colombie-Britannique,Les deux sexes,20 à 24 ans,59,7.5
2019,Colombie-Britannique,Les deux sexes,25 à 29 ans,59,4.9
2019,Colombie-Britannique,Les deux sexes,30 à 34 ans,59,3.8
2019,Colombie-Britannique,Les deux sexes,35 à 39 ans,59,3.8
2019,Colombie-Britannique,Les deux sexes,40 à 44 ans,59,3.7
2019,Colombie-Britannique,Les deux sexes,45 à 49 ans,59,3.4
2019,Colombie-Britannique,Les deux sexes,50 à 54 ans,59,4.0
2019,Colombie-Britannique,Les deux sexes,55 à 59 ans,59,3.9
2019,Colombie-Britannique,Les deux sexes,60 à 64 ans,59,6.1
2019,Colombie-Britannique,Les deux sexes,65 ans et plus,59,2.6
2019,Colombie-Britannique,Les deux sexes,65 à 69 ans,59,2.4
2019,Colombie-Britannique,Les deux sexes,70 ans et plus,59,2.9
2019,Colombie-Britannique,Hommes,15 ans et plus,59,4.8
2019,Colombie-Britannique,Hommes,15 à 24 ans,59,10.2
2019,Colombie-Britannique,Hommes,25 ans et plus,59,3.9
2019,Colombie-Britannique,Hommes,25 à 44 ans,59,3.9
2019,Colombie-Britannique,Hommes,45 à 64 ans,59,4.1
2019,Colombie-Britannique,Hommes,45 ans et plus,59,3.9
2019,Colombie-Britannique,Hommes,25 à 54 ans,59,3.8
2019,Colombie-Britannique,Hommes,55 ans et plus,59,4.1
2019,Colombie-Britannique,Hommes,15 à 64 ans,59,4.9
2019,Colombie-Britannique,Hommes,15 à 19 ans,59,14.0
2019,Colombie-Britannique,Hommes,20 à 24 ans,59,8.3
2019,Colombie-Britannique,Hommes,25 à 29 ans,59,4.8
2019,Colombie-Britannique,Hommes,30 à 34 ans,59,3.2
2019,Colombie-Britannique,Hommes,35 à 39 ans,59,4.3
2019,Colombie-Britannique,Hommes,40 à 44 ans,59,3.2
2019,Colombie-Britannique,Hommes,45 à 49 ans,59,3.8
2019,Colombie-Britannique,Hommes,50 à 54 ans,59,3.4
2019,Colombie-Britannique,Hommes,55 à 59 ans,59,3.8
2019,Colombie-Britannique,Hommes,60 à 64 ans,59,6.0
2019,Colombie-Britannique,Hommes,65 ans et plus,59,2.4
2019,Colombie-Britannique,Hommes,65 à 69 ans,59,
2019,Colombie-Britannique,Hommes,70 ans et plus,59,
2019,Colombie-Britannique,Femmes,15 ans et plus,59,4.8
2019,Colombie-Britannique,Femmes,15 à 24 ans,59,8.1
2019,Colombie-Britannique,Femmes,25 ans et plus,59,4.3
2019,Colombie-Britannique,Femmes,25 à 44 ans,59,4.4
2019,Colombie-Britannique,Femmes,45 à 64 ans,59,4.3
2019,Colombie-Britannique,Femmes,45 ans et plus,59,4.2
2019,Colombie-Britannique,Femmes,25 à 54 ans,59,4.2
2019,Colombie-Britannique,Femmes,55 ans et plus,59,4.5
2019,Colombie-Britannique,Femmes,15 à 64 ans,59,4.9
2019,Colombie-Britannique,Femmes,15 à 19 ans,59,10.9
2019,Colombie-Britannique,Femmes,20 à 24 ans,59,6.7
2019,Colombie-Britannique,Femmes,25 à 29 ans,59,5.1
2019,Colombie-Britannique,Femmes,30 à 34 ans,59,4.6
2019,Colombie-Britannique,Femmes,35 à 39 ans,59,3.4
2019,Colombie-Britannique,Femmes,40 à 44 ans,59,4.3
2019,Colombie-Britannique,Femmes,45 à 49 ans,59,3.1
2019,Colombie-Britannique,Femmes,50 à 54 ans,59,4.6
2019,Colombie-Britannique,Femmes,55 à 59 ans,59,4.0
2019,Colombie-Britannique,Femmes,60 à 64 ans,59,6.3
2019,Colombie-Britannique,Femmes,65 ans et plus,59,2.9
2019,Colombie-Britannique,Femmes,65 à 69 ans,59,
2019,Colombie-Britannique,Femmes,70 ans et plus,59,
2020,Canada,Les deux sexes,15 à 24 ans,,20.1
2020,Canada,Les deux sexes,25 ans et plus,,8.0
2020,Canada,Les deux sexes,25 à 44 ans,,8.5
2020,Canada,Les deux sexes,45 à 64 ans,,7.4
2020,Canada,Les deux sexes,45 ans et plus,,7.4
2020,Canada,Les deux sexes,25 à 54 ans,,7.9
2020,Canada,Les deux sexes,55 ans et plus,,8.2
2020,Canada,Les deux sexes,15 à 64 ans,,9.7
2020,Canada,Les deux sexes,15 à 19 ans,,23.6
2020,Canada,Les deux sexes,20 à 24 ans,,18.2
2020,Canada,Les deux sexes,25 à 29 ans,,11.0
2020,Canada,Les deux sexes,30 à 34 ans,,8.4
2020,Canada,Les deux sexes,35 à 39 ans,,7.7
2020,Canada,Les deux sexes,40 à 44 ans,,6.7
2020,Canada,Les deux sexes,45 à 49 ans,,6.5
2020,Canada,Les deux sexes,50 à 54 ans,,6.8
2020,Canada,Les deux sexes,55 à 59 ans,,7.7
2020,Canada,Les deux sexes,60 à 64 ans,,9.0
2020,Canada,Les deux sexes,65 ans et plus,,7.9
2020,Canada,Les deux sexes,65 à 69 ans,,9.5
2020,Canada,Les deux sexes,70 ans et plus,,5.2
2020,Canada,Hommes,15 ans et plus,,9.8
2020,Canada,Hommes,15 à 24 ans,,20.7
2020,Canada,Hommes,25 ans et plus,,8.0
2020,Canada,Hommes,25 à 44 ans,,8.7
2020,Canada,Hommes,45 à 64 ans,,7.4
2020,Canada,Hommes,45 ans et plus,,7.4
2020,Canada,Hommes,25 à 54 ans,,7.9
2020,Canada,Hommes,55 ans et plus,,8.3
2020,Canada,Hommes,15 à 64 ans,,9.9
2020,Canada,Hommes,15 à 19 ans,,24.1
2020,Canada,Hommes,20 à 24 ans,,19.0
2020,Canada,Hommes,25 à 29 ans,,12.2
2020,Canada,Hommes,30 à 34 ans,,8.3
2020,Canada,Hommes,35 à 39 ans,,7.5
2020,Canada,Hommes,40 à 44 ans,,6.6
2020,Canada,Hommes,45 à 49 ans,,5.9
2020,Canada,Hommes,50 à 54 ans,,6.7
2020,Canada,Hommes,55 à 59 ans,,8.0
2020,Canada,Hommes,60 à 64 ans,,9.4
2020,Canada,Hommes,65 ans et plus,,7.4
2020,Canada,Hommes,65 à 69 ans,,9.3
2020,Canada,Hommes,70 ans et plus,,4.5
2020,Canada,Femmes,15 ans et plus,,9.5
2020,Canada,Femmes,15 à 24 ans,,19.4
2020,Canada,Femmes,25 ans et plus,,7.9
2020,Canada,Femmes,25 à 44 ans,,8.2
2020,Canada,Femmes,45 à 64 ans,,7.4
2020,Canada,Femmes,45 ans et plus,,7.5
2020,Canada,Femmes,25 à 54 ans,,7.8
2020,Canada,Femmes,55 ans et plus,,8.0
2020,Canada,Femmes,15 à 64 ans,,9.6
2020,Canada,Femmes,15 à 19 ans,,23.1
2020,Canada,Femmes,20 à 24 ans,,17.2
2020,Canada,Femmes,25 à 29 ans,,9.7
2020,Canada,Femmes,30 à 34 ans,,8.5
2020,Canada,Femmes,35 à 39 ans,,7.9
2020,Canada,Femmes,40 à 44 ans,,6.8
2020,Canada,Femmes,45 à 49 ans,,7.1
2020,Canada,Femmes,50 à 54 ans,,6.9
2020,Canada,Femmes,55 à 59 ans,,7.5
2020,Canada,Femmes,60 à 64 ans,,8.6
2020,Canada,Femmes,65 ans et plus,,8.6
2020,Canada,Femmes,65 à 69 ans,,9.7
2020,Canada,Femmes,70 ans et plus,,6.4
2020,Terre-Neuve-et-Labrador,Les deux sexes,15 ans et plus,10,14.4
2020,Terre-Neuve-et-Labrador,Les deux sexes,15 à 24 ans,10,21.5
2020,Terre-Neuve-et-Labrador,Les deux sexes,25 ans et plus,10,13.3
2020,Terre-Neuve-et-Labrador,Les deux sexes,25 à 44 ans,10,12.1
2020,Terre-Neuve-et-Labrador,Les deux sexes,45 à 64 ans,10,14.0
2020,Terre-Neuve-et-Labrador,Les deux sexes,45 ans et plus,10,14.2
2020,Terre-Neuve-et-Labrador,Les deux sexes,25 à 54 ans,10,11.5
2020,Terre-Neuve-et-Labrador,Les deux sexes,55 ans et plus,10,18.1
2020,Terre-Neuve-et-Labrador,Les deux sexes,15 à 64 ans,10,14.2
2020,Terre-Neuve-et-Labrador,Les deux sexes,15 à 19 ans,10,23.5
2020,Terre-Neuve-et-Labrador,Les deux sexes,20 à 24 ans,10,20.5
2020,Terre-Neuve-et-Labrador,Les deux sexes,25 à 29 ans,10,14.2
2020,Terre-Neuve-et-Labrador,Les deux sexes,30 à 34 ans,10,12.2
2020,Terre-Neuve-et-Labrador,Les deux sexes,35 à 39 ans,10,9.1
2020,Terre-Neuve-et-Labrador,Les deux sexes,40 à 44 ans,10,13.0
2020,Terre-Neuve-et-Labrador,Les deux sexes,45 à 49 ans,10,10.1
2020,Terre-Neuve-et-Labrador,Les deux sexes,50 à 54 ans,10,10.9
2020,Terre-Neuve-et-Labrador,Les deux sexes,55 à 59 ans,10,15.7
2020,Terre-Neuve-et-Labrador,Les deux sexes,60 à 64 ans,10,22.6
2020,Terre-Neuve-et-Labrador,Les deux sexes,65 ans et plus,10,16.5
2020,Terre-Neuve-et-Labrador,Les deux sexes,65 à 69 ans,10,19.4
