Year,Âge au décès,Sexe,Causes of death,Value
2018,75 à 79 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",16.5
2018,75 à 79 ans,Femmes,Diabète sucré,57.3
2018,75 à 79 ans,Femmes,Maladies du coeur,364.1
2018,75 à 79 ans,Femmes,Grippe et pneumopathie,54.2
2018,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2018,75 à 79 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,172.0
2018,80 à 84 ans,Les deux sexes,Tumeurs malignes,1460.1
2018,80 à 84 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",39.8
2018,80 à 84 ans,Les deux sexes,Diabète sucré,136.2
2018,80 à 84 ans,Les deux sexes,Maladies du coeur,973.9
2018,80 à 84 ans,Les deux sexes,Grippe et pneumopathie,150.4
2018,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.8
2018,80 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,292.2
2018,80 à 84 ans,Hommes,Tumeurs malignes,1794.4
2018,80 à 84 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",51.0
2018,80 à 84 ans,Hommes,Diabète sucré,168.5
2018,80 à 84 ans,Hommes,Maladies du coeur,1245.4
2018,80 à 84 ans,Hommes,Grippe et pneumopathie,185.1
2018,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,1.5
2018,80 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,326.8
2018,80 à 84 ans,Femmes,Tumeurs malignes,1197.7
2018,80 à 84 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",31.0
2018,80 à 84 ans,Femmes,Diabète sucré,110.9
2018,80 à 84 ans,Femmes,Maladies du coeur,760.7
2018,80 à 84 ans,Femmes,Grippe et pneumopathie,123.2
2018,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2018,80 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,265.1
2018,85 ans et plus,Les deux sexes,Tumeurs malignes,2056.0
2018,85 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",80.0
2018,85 ans et plus,Les deux sexes,Diabète sucré,255.4
2018,85 ans et plus,Les deux sexes,Maladies du coeur,3011.4
2018,85 ans et plus,Les deux sexes,Grippe et pneumopathie,618.5
2018,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,4.6
2018,85 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,554.7
2018,85 ans et plus,Hommes,Tumeurs malignes,2795.0
2018,85 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",105.1
2018,85 ans et plus,Hommes,Diabète sucré,296.6
2018,85 ans et plus,Hommes,Maladies du coeur,3410.3
2018,85 ans et plus,Hommes,Grippe et pneumopathie,675.5
2018,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,4.1
2018,85 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,712.2
2018,85 ans et plus,Femmes,Tumeurs malignes,1640.9
2018,85 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",65.9
2018,85 ans et plus,Femmes,Diabète sucré,232.3
2018,85 ans et plus,Femmes,Maladies du coeur,2787.4
2018,85 ans et plus,Femmes,Grippe et pneumopathie,586.4
2018,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,5.0
2018,85 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,466.3
2018,85 à 89 ans,Les deux sexes,Tumeurs malignes,1893.3
2018,85 à 89 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",62.9
2018,85 à 89 ans,Les deux sexes,Diabète sucré,202.5
2018,85 à 89 ans,Les deux sexes,Maladies du coeur,2004.3
2018,85 à 89 ans,Les deux sexes,Grippe et pneumopathie,361.7
2018,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,3.0
2018,85 à 89 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,448.4
2018,85 à 89 ans,Hommes,Tumeurs malignes,2534.8
2018,85 à 89 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",83.1
2018,85 à 89 ans,Hommes,Diabète sucré,246.9
2018,85 à 89 ans,Hommes,Maladies du coeur,2477.7
2018,85 à 89 ans,Hommes,Grippe et pneumopathie,430.2
2018,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,4.5
2018,85 à 89 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,570.5
2018,85 à 89 ans,Femmes,Tumeurs malignes,1472.1
2018,85 à 89 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",49.7
2018,85 à 89 ans,Femmes,Diabète sucré,173.3
2018,85 à 89 ans,Femmes,Maladies du coeur,1693.4
2018,85 à 89 ans,Femmes,Grippe et pneumopathie,316.7
2018,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,2.0
2018,85 à 89 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,368.3
2018,90 ans et plus,Les deux sexes,Tumeurs malignes,2317.2
2018,90 ans et plus,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",107.4
2018,90 ans et plus,Les deux sexes,Diabète sucré,340.4
2018,90 ans et plus,Les deux sexes,Maladies du coeur,4628.6
2018,90 ans et plus,Les deux sexes,Grippe et pneumopathie,1030.8
2018,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,7.3
2018,90 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,725.4
2018,90 ans et plus,Hommes,Tumeurs malignes,3345.6
2018,90 ans et plus,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",151.5
2018,90 ans et plus,Hommes,Diabète sucré,401.6
2018,90 ans et plus,Hommes,Maladies du coeur,5383.5
2018,90 ans et plus,Hommes,Grippe et pneumopathie,1194.3
2018,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,3.2
2018,90 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,1012.0
2018,90 ans et plus,Femmes,Tumeurs malignes,1874.8
2018,90 ans et plus,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",88.4
2018,90 ans et plus,Femmes,Diabète sucré,314.1
2018,90 ans et plus,Femmes,Maladies du coeur,4303.9
2018,90 ans et plus,Femmes,Grippe et pneumopathie,960.4
2018,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,9.1
2018,90 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,602.1
2019,Tous les âges,Les deux sexes,Tumeurs malignes,213.7
2019,Tous les âges,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.7
2019,Tous les âges,Les deux sexes,Diabète sucré,18.6
2019,Tous les âges,Les deux sexes,Maladies du coeur,141.9
2019,Tous les âges,Les deux sexes,Grippe et pneumopathie,18.5
2019,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2019,Tous les âges,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,34.3
2019,Tous les âges,Hommes,Tumeurs malignes,230.0
2019,Tous les âges,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",5.3
2019,Tous les âges,Hommes,Diabète sucré,21.1
2019,Tous les âges,Hommes,Maladies du coeur,154.5
2019,Tous les âges,Hommes,Grippe et pneumopathie,17.6
2019,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,Tous les âges,Hommes,Maladies chroniques des voies respiratoires inférieures,34.2
2019,Tous les âges,Femmes,Tumeurs malignes,197.7
2019,Tous les âges,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",4.1
2019,Tous les âges,Femmes,Diabète sucré,16.1
2019,Tous les âges,Femmes,Maladies du coeur,129.5
2019,Tous les âges,Femmes,Grippe et pneumopathie,19.3
2019,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.1
2019,Tous les âges,Femmes,Maladies chroniques des voies respiratoires inférieures,34.4
2019,1 à 14 ans,Les deux sexes,Tumeurs malignes,2.1
2019,1 à 14 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,1 à 14 ans,Les deux sexes,Diabète sucré,0.0
2019,1 à 14 ans,Les deux sexes,Maladies du coeur,0.4
2019,1 à 14 ans,Les deux sexes,Grippe et pneumopathie,0.3
2019,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,1 à 14 ans,Hommes,Tumeurs malignes,2.6
2019,1 à 14 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,1 à 14 ans,Hommes,Diabète sucré,0.0
2019,1 à 14 ans,Hommes,Maladies du coeur,0.3
2019,1 à 14 ans,Hommes,Grippe et pneumopathie,0.3
2019,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,1 à 14 ans,Femmes,Tumeurs malignes,1.5
2019,1 à 14 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,1 à 14 ans,Femmes,Diabète sucré,0.0
2019,1 à 14 ans,Femmes,Maladies du coeur,0.5
2019,1 à 14 ans,Femmes,Grippe et pneumopathie,0.4
2019,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,1 à 4 ans,Les deux sexes,Tumeurs malignes,2.0
2019,1 à 4 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,1 à 4 ans,Les deux sexes,Diabète sucré,0.0
2019,1 à 4 ans,Les deux sexes,Maladies du coeur,0.9
2019,1 à 4 ans,Les deux sexes,Grippe et pneumopathie,0.7
2019,1 à 4 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 4 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.0
2019,1 à 4 ans,Hommes,Tumeurs malignes,3.0
2019,1 à 4 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,1 à 4 ans,Hommes,Diabète sucré,0.0
2019,1 à 4 ans,Hommes,Maladies du coeur,0.6
2019,1 à 4 ans,Hommes,Grippe et pneumopathie,0.5
2019,1 à 4 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 4 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.0
2019,1 à 4 ans,Femmes,Tumeurs malignes,0.9
2019,1 à 4 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,1 à 4 ans,Femmes,Diabète sucré,0.0
2019,1 à 4 ans,Femmes,Maladies du coeur,1.2
2019,1 à 4 ans,Femmes,Grippe et pneumopathie,0.9
2019,1 à 4 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 4 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2019,5 à 9 ans,Les deux sexes,Tumeurs malignes,2.1
2019,5 à 9 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,5 à 9 ans,Les deux sexes,Diabète sucré,0.0
2019,5 à 9 ans,Les deux sexes,Maladies du coeur,0.2
2019,5 à 9 ans,Les deux sexes,Grippe et pneumopathie,0.1
2019,5 à 9 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,5 à 9 ans,Hommes,Tumeurs malignes,2.6
2019,5 à 9 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,5 à 9 ans,Hommes,Diabète sucré,0.0
2019,5 à 9 ans,Hommes,Maladies du coeur,0.2
2019,5 à 9 ans,Hommes,Grippe et pneumopathie,0.2
2019,5 à 9 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,5 à 9 ans,Femmes,Tumeurs malignes,1.6
2019,5 à 9 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,5 à 9 ans,Femmes,Diabète sucré,0.0
2019,5 à 9 ans,Femmes,Maladies du coeur,0.2
2019,5 à 9 ans,Femmes,Grippe et pneumopathie,0.1
2019,5 à 9 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,10 à 14 ans,Les deux sexes,Tumeurs malignes,2.1
2019,10 à 14 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,10 à 14 ans,Les deux sexes,Diabète sucré,0.0
2019,10 à 14 ans,Les deux sexes,Maladies du coeur,0.1
2019,10 à 14 ans,Les deux sexes,Grippe et pneumopathie,0.2
2019,10 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,10 à 14 ans,Hommes,Tumeurs malignes,2.2
2019,10 à 14 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,10 à 14 ans,Hommes,Diabète sucré,0.0
2019,10 à 14 ans,Hommes,Maladies du coeur,0.1
2019,10 à 14 ans,Hommes,Grippe et pneumopathie,0.2
2019,10 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,10 à 14 ans,Femmes,Tumeurs malignes,1.9
2019,10 à 14 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,10 à 14 ans,Femmes,Diabète sucré,0.0
2019,10 à 14 ans,Femmes,Maladies du coeur,0.2
2019,10 à 14 ans,Femmes,Grippe et pneumopathie,0.3
2019,10 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2019,15 à 24 ans,Les deux sexes,Tumeurs malignes,3.2
2019,15 à 24 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,15 à 24 ans,Les deux sexes,Diabète sucré,0.3
2019,15 à 24 ans,Les deux sexes,Maladies du coeur,1.2
2019,15 à 24 ans,Les deux sexes,Grippe et pneumopathie,0.2
2019,15 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,15 à 24 ans,Hommes,Tumeurs malignes,3.6
2019,15 à 24 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,15 à 24 ans,Hommes,Diabète sucré,0.4
2019,15 à 24 ans,Hommes,Maladies du coeur,1.5
2019,15 à 24 ans,Hommes,Grippe et pneumopathie,0.3
2019,15 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,15 à 24 ans,Femmes,Tumeurs malignes,2.8
2019,15 à 24 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2019,15 à 24 ans,Femmes,Diabète sucré,0.3
2019,15 à 24 ans,Femmes,Maladies du coeur,0.9
2019,15 à 24 ans,Femmes,Grippe et pneumopathie,0.2
2019,15 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,15 à 19 ans,Les deux sexes,Tumeurs malignes,3.4
2019,15 à 19 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,15 à 19 ans,Les deux sexes,Diabète sucré,0.1
2019,15 à 19 ans,Les deux sexes,Maladies du coeur,0.9
2019,15 à 19 ans,Les deux sexes,Grippe et pneumopathie,0.2
2019,15 à 19 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,15 à 19 ans,Hommes,Tumeurs malignes,3.3
2019,15 à 19 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,15 à 19 ans,Hommes,Diabète sucré,0.2
2019,15 à 19 ans,Hommes,Maladies du coeur,1.1
2019,15 à 19 ans,Hommes,Grippe et pneumopathie,0.2
2019,15 à 19 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,15 à 19 ans,Femmes,Tumeurs malignes,3.5
2019,15 à 19 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,15 à 19 ans,Femmes,Diabète sucré,0.0
2019,15 à 19 ans,Femmes,Maladies du coeur,0.6
2019,15 à 19 ans,Femmes,Grippe et pneumopathie,0.2
2019,15 à 19 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.0
2019,20 à 24 ans,Les deux sexes,Tumeurs malignes,3.1
2019,20 à 24 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,20 à 24 ans,Les deux sexes,Diabète sucré,0.4
2019,20 à 24 ans,Les deux sexes,Maladies du coeur,1.5
2019,20 à 24 ans,Les deux sexes,Grippe et pneumopathie,0.3
2019,20 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,20 à 24 ans,Hommes,Tumeurs malignes,3.9
2019,20 à 24 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,20 à 24 ans,Hommes,Diabète sucré,0.5
2019,20 à 24 ans,Hommes,Maladies du coeur,1.8
2019,20 à 24 ans,Hommes,Grippe et pneumopathie,0.3
2019,20 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.1
2019,20 à 24 ans,Femmes,Tumeurs malignes,2.2
2019,20 à 24 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2019,20 à 24 ans,Femmes,Diabète sucré,0.3
2019,20 à 24 ans,Femmes,Maladies du coeur,1.3
2019,20 à 24 ans,Femmes,Grippe et pneumopathie,0.3
2019,20 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,25 à 34 ans,Les deux sexes,Tumeurs malignes,6.9
2019,25 à 34 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,25 à 34 ans,Les deux sexes,Diabète sucré,1.0
2019,25 à 34 ans,Les deux sexes,Maladies du coeur,2.6
2019,25 à 34 ans,Les deux sexes,Grippe et pneumopathie,0.7
2019,25 à 34 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,25 à 34 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,25 à 34 ans,Hommes,Tumeurs malignes,7.4
2019,25 à 34 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2019,25 à 34 ans,Hommes,Diabète sucré,1.2
2019,25 à 34 ans,Hommes,Maladies du coeur,3.2
2019,25 à 34 ans,Hommes,Grippe et pneumopathie,0.7
2019,25 à 34 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,25 à 34 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.3
2019,25 à 34 ans,Femmes,Tumeurs malignes,6.4
2019,25 à 34 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.2
2019,25 à 34 ans,Femmes,Diabète sucré,0.7
2019,25 à 34 ans,Femmes,Maladies du coeur,2.0
2019,25 à 34 ans,Femmes,Grippe et pneumopathie,0.6
2019,25 à 34 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,25 à 34 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,25 à 29 ans,Les deux sexes,Tumeurs malignes,4.1
2019,25 à 29 ans,Les deux sexes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,25 à 29 ans,Les deux sexes,Diabète sucré,0.6
2019,25 à 29 ans,Les deux sexes,Maladies du coeur,1.9
2019,25 à 29 ans,Les deux sexes,Grippe et pneumopathie,0.6
2019,25 à 29 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,25 à 29 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.2
2019,25 à 29 ans,Hommes,Tumeurs malignes,5.2
2019,25 à 29 ans,Hommes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.0
2019,25 à 29 ans,Hommes,Diabète sucré,0.7
2019,25 à 29 ans,Hommes,Maladies du coeur,2.4
2019,25 à 29 ans,Hommes,Grippe et pneumopathie,0.6
2019,25 à 29 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,25 à 29 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.3
2019,25 à 29 ans,Femmes,Tumeurs malignes,2.8
2019,25 à 29 ans,Femmes,"Tumeurs in situ, tumeurs bénignes et tumeurs à évolution imprévisible ou inconnue",0.1
2019,25 à 29 ans,Femmes,Diabète sucré,0.5
2019,25 à 29 ans,Femmes,Maladies du coeur,1.3
2019,25 à 29 ans,Femmes,Grippe et pneumopathie,0.6
2019,25 à 29 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
