Year,Géographie,Type of provider,Value
2020,Nunavut,Personnel infirmier réglementé,
2020,Nunavut,Personnel infirmier réglementé,0.0
2020,Nunavut,Inhalothérapeutes,5.1
2020,Nunavut,Travailleurs sociaux,
2020,Nunavut,Travailleurs sociaux,0.0
2020,Nunavut,Spécialistes,10.2
2020,Nunavut,Orthophonistes,7.7
2020,Nunavut,Orthophonistes,7.7
2021,Nunavut,Audiologistes,0.0
2021,Nunavut,Chiropraticiens,
2021,Nunavut,Chiropraticiens,0.0
2021,Nunavut,Assistants dentaires,
2021,Nunavut,Assistants dentaires,0.0
2021,Nunavut,Hygiénistes dentaires,58.4
2021,Nunavut,Dentistes,233.5
2021,Nunavut,Diététistes,
2021,Nunavut,Diététistes,0.0
2021,Nunavut,Professionnels de la santé publique environnementale,5.1
2021,Nunavut,Médecins de famille,45.7
2021,Nunavut,Conseillers en génétique,
2021,Nunavut,Conseillers en génétique,0.0
2021,Nunavut,Professionnels de la gestion de l’information sur la santé,2.5
2021,Nunavut,Infirmières auxiliaires autorisées,609.1
2021,Nunavut,Technologistes de laboratoire médical,30.5
2021,Nunavut,Technologistes de laboratoire médical,30.5
2021,Nunavut,Physiciens médicaux,
2021,Nunavut,Physiciens médicaux,0.0
2021,Nunavut,Technologues en radiation médicale,22.8
2021,Nunavut,Sages-femmes,81.2
2021,Nunavut,Infirmières praticiennes,110.7
2021,Nunavut,Ergothérapeutes,17.8
2021,Nunavut,Opticiens,
2021,Nunavut,Opticiens,0.0
2021,Nunavut,Optométristes,
2021,Nunavut,Optométristes,0.0
2021,Nunavut,Ambulanciers paramédicaux,
2021,Nunavut,Ambulanciers paramédicaux,0.0
2021,Nunavut,Pharmaciens,104.1
2021,Nunavut,Techniciens en pharmacie,
2021,Nunavut,Techniciens en pharmacie,0.0
2021,Nunavut,Adjoints au médecin,2.5
2021,Nunavut,Médecins,55.8
2021,Nunavut,Physiothérapeutes,
2021,Nunavut,Physiothérapeutes,0.0
2021,Nunavut,Psychologues,
2021,Nunavut,Psychologues,0.0
2021,Nunavut,Psychotherapists/counselling therapists,
2021,Nunavut,Psychotherapists/counselling therapists,0.0
2021,Nunavut,Infirmières autorisées,1753.7
2021,Nunavut,Infirmières psychiatriques autorisées,
2021,Nunavut,Infirmières psychiatriques autorisées,0.0
2021,Nunavut,Personnel infirmier réglementé,
2021,Nunavut,Personnel infirmier réglementé,0.0
2021,Nunavut,Inhalothérapeutes,5.1
2021,Nunavut,Travailleurs sociaux,
2021,Nunavut,Travailleurs sociaux,0.0
2021,Nunavut,Spécialistes,10.2
2021,Nunavut,Orthophonistes,2.5
2021,Nunavut,Orthophonistes,2.5
2015,Ontario,Audiologistes,4.8
2015,Ontario,Chiropraticiens,31.0
2015,Ontario,Assistants dentaires,38.5
2015,Ontario,Hygiénistes dentaires,94.2
2015,Ontario,Dentistes,69.0
2015,Ontario,Diététistes,27.8
2015,Ontario,Professionnels de la santé publique environnementale,5.2
2015,Ontario,Médecins de famille,110.0
2015,Ontario,Conseillers en génétique,1.1
2015,Ontario,Professionnels de la gestion de l’information sur la santé,
2015,Ontario,Professionnels de la gestion de l’information sur la santé,0.0
2015,Ontario,Infirmières auxiliaires autorisées,318.5
2015,Ontario,Technologistes de laboratoire médical,53.2
2015,Ontario,Physiciens médicaux,1.5
2015,Ontario,Technologues en radiation médicale,50.3
2015,Ontario,Sages-femmes,4.9
2015,Ontario,Infirmières praticiennes,18.4
2015,Ontario,Ergothérapeutes,39.8
2015,Ontario,Opticiens,
2015,Ontario,Opticiens,0.0
2015,Ontario,Optométristes,16.9
2015,Ontario,Ambulanciers paramédicaux,57.6
2015,Ontario,Pharmaciens,105.0
2015,Ontario,Techniciens en pharmacie,28.0
2015,Ontario,Techniciens en pharmacie,28.0
2015,Ontario,Adjoints au médecin,2.0
2015,Ontario,Médecins,222.5
2015,Ontario,Physiothérapeutes,59.5
2015,Ontario,Psychologues,27.2
2015,Ontario,Infirmières autorisées,747.7
2015,Ontario,Infirmières psychiatriques autorisées,
2015,Ontario,Infirmières psychiatriques autorisées,0.0
2015,Ontario,Personnel infirmier réglementé,1084.6
2015,Ontario,Inhalothérapeutes,23.0
2015,Ontario,Travailleurs sociaux,122.6
2015,Ontario,Spécialistes,112.5
2015,Ontario,Orthophonistes,20.3
2015,Ontario,Orthophonistes,20.3
2016,Ontario,Audiologistes,5.0
2016,Ontario,Chiropraticiens,31.3
2016,Ontario,Chiropraticiens,31.3
2016,Ontario,Assistants dentaires,37.8
2016,Ontario,Hygiénistes dentaires,94.3
2016,Ontario,Dentistes,70.2
2016,Ontario,Diététistes,28.1
2016,Ontario,Diététistes,28.1
2016,Ontario,Professionnels de la santé publique environnementale,5.3
2016,Ontario,Médecins de famille,111.1
2016,Ontario,Conseillers en génétique,1.1
2016,Ontario,Professionnels de la gestion de l’information sur la santé,14.0
2016,Ontario,Infirmières auxiliaires autorisées,333.3
2016,Ontario,Technologistes de laboratoire médical,49.2
2016,Ontario,Physiciens médicaux,1.4
2016,Ontario,Technologues en radiation médicale,50.4
2016,Ontario,Sages-femmes,5.1
2016,Ontario,Infirmières praticiennes,20.0
2016,Ontario,Ergothérapeutes,40.5
2016,Ontario,Ergothérapeutes,40.5
2016,Ontario,Opticiens,19.1
2016,Ontario,Optométristes,16.9
2016,Ontario,Ambulanciers paramédicaux,59.0
2016,Ontario,Pharmaciens,107.8
2016,Ontario,Techniciens en pharmacie,30.9
2016,Ontario,Adjoints au médecin,2.5
2016,Ontario,Médecins,223.5
2016,Ontario,Physiothérapeutes,61.4
2016,Ontario,Psychologues,27.2
2016,Ontario,Infirmières autorisées,735.2
2016,Ontario,Infirmières psychiatriques autorisées,
2016,Ontario,Infirmières psychiatriques autorisées,0.0
2016,Ontario,Personnel infirmier réglementé,1088.5
2016,Ontario,Inhalothérapeutes,23.3
2016,Ontario,Travailleurs sociaux,134.6
2016,Ontario,Spécialistes,112.4
2016,Ontario,Orthophonistes,21.1
2016,Ontario,Orthophonistes,21.1
2017,Ontario,Audiologistes,5.1
2017,Ontario,Chiropraticiens,31.5
2017,Ontario,Chiropraticiens,31.5
2017,Ontario,Assistants dentaires,35.6
2017,Ontario,Hygiénistes dentaires,93.5
2017,Ontario,Dentistes,70.6
2017,Ontario,Diététistes,28.3
2017,Ontario,Professionnels de la santé publique environnementale,5.3
2017,Ontario,Médecins de famille,114.3
2017,Ontario,Conseillers en génétique,0.9
2017,Ontario,Professionnels de la gestion de l’information sur la santé,14.5
2017,Ontario,Infirmières auxiliaires autorisées,341.5
2017,Ontario,Technologistes de laboratoire médical,51.6
2017,Ontario,Physiciens médicaux,1.5
2017,Ontario,Technologues en radiation médicale,50.0
2017,Ontario,Sages-femmes,5.3
2017,Ontario,Infirmières praticiennes,21.4
2017,Ontario,Ergothérapeutes,41.5
2017,Ontario,Ergothérapeutes,41.5
2017,Ontario,Opticiens,9.1
2017,Ontario,Optométristes,17.2
2017,Ontario,Ambulanciers paramédicaux,59.9
2017,Ontario,Pharmaciens,109.5
2017,Ontario,Techniciens en pharmacie,32.7
2017,Ontario,Adjoints au médecin,
2017,Ontario,Adjoints au médecin,0.0
2017,Ontario,Médecins,227.8
2017,Ontario,Physiothérapeutes,62.2
2017,Ontario,Psychologues,27.3
2017,Ontario,Psychotherapists/counselling therapists,
2017,Ontario,Psychotherapists/counselling therapists,0.0
2017,Ontario,Infirmières autorisées,724.3
2017,Ontario,Infirmières psychiatriques autorisées,
2017,Ontario,Infirmières psychiatriques autorisées,0.0
2017,Ontario,Personnel infirmier réglementé,1087.2
2017,Ontario,Inhalothérapeutes,23.8
2017,Ontario,Travailleurs sociaux,122.4
2017,Ontario,Spécialistes,113.5
2017,Ontario,Orthophonistes,21.2
2017,Ontario,Orthophonistes,21.2
2018,Ontario,Audiologistes,5.2
2018,Ontario,Chiropraticiens,32.1
2018,Ontario,Assistants dentaires,
2018,Ontario,Assistants dentaires,0.0
2018,Ontario,Hygiénistes dentaires,90.2
2018,Ontario,Dentistes,72.8
2018,Ontario,Diététistes,28.9
2018,Ontario,Professionnels de la santé publique environnementale,5.5
2018,Ontario,Médecins de famille,117.5
2018,Ontario,Conseillers en génétique,1.0
2018,Ontario,Professionnels de la gestion de l’information sur la santé,
2018,Ontario,Professionnels de la gestion de l’information sur la santé,0.0
2018,Ontario,Infirmières auxiliaires autorisées,349.2
2018,Ontario,Technologistes de laboratoire médical,49.8
2018,Ontario,Physiciens médicaux,1.5
2018,Ontario,Technologues en radiation médicale,74.9
2018,Ontario,Sages-femmes,5.4
2018,Ontario,Infirmières praticiennes,22.4
2018,Ontario,Ergothérapeutes,42.1
2018,Ontario,Opticiens,
2018,Ontario,Opticiens,0.0
2018,Ontario,Optométristes,17.6
2018,Ontario,Ambulanciers paramédicaux,61.9
2018,Ontario,Pharmaciens,111.1
2018,Ontario,Techniciens en pharmacie,33.8
2018,Ontario,Techniciens en pharmacie,33.8
2018,Ontario,Adjoints au médecin,3.1
2018,Ontario,Médecins,236.7
2018,Ontario,Physiothérapeutes,64.5
2018,Ontario,Psychologues,27.6
2018,Ontario,Psychotherapists/counselling therapists,
2018,Ontario,Psychotherapists/counselling therapists,0.0
2018,Ontario,Infirmières autorisées,715.6
2018,Ontario,Infirmières psychiatriques autorisées,
2018,Ontario,Infirmières psychiatriques autorisées,0.0
2018,Ontario,Personnel infirmier réglementé,1087.2
2018,Ontario,Inhalothérapeutes,23.8
2018,Ontario,Travailleurs sociaux,125.2
2018,Ontario,Spécialistes,119.2
2018,Ontario,Orthophonistes,22.0
2018,Ontario,Orthophonistes,22.0
2019,Ontario,Audiologistes,5.4
2019,Ontario,Chiropraticiens,31.8
2019,Ontario,Assistants dentaires,32.6
2019,Ontario,Assistants dentaires,32.6
2019,Ontario,Hygiénistes dentaires,94.2
2019,Ontario,Dentistes,72.3
2019,Ontario,Diététistes,28.8
2019,Ontario,Diététistes,28.8
2019,Ontario,Professionnels de la santé publique environnementale,5.3
2019,Ontario,Médecins de famille,115.9
2019,Ontario,Conseillers en génétique,1.1
2019,Ontario,Professionnels de la gestion de l’information sur la santé,14.7
2019,Ontario,Professionnels de la gestion de l’information sur la santé,14.7
2019,Ontario,Infirmières auxiliaires autorisées,363.1
2019,Ontario,Technologistes de laboratoire médical,49.9
2019,Ontario,Physiciens médicaux,1.5
2019,Ontario,Technologues en radiation médicale,75.7
2019,Ontario,Sages-femmes,5.5
2019,Ontario,Infirmières praticiennes,23.7
2019,Ontario,Ergothérapeutes,42.9
2019,Ontario,Opticiens,11.4
2019,Ontario,Optométristes,18.0
2019,Ontario,Ambulanciers paramédicaux,61.9
2019,Ontario,Pharmaciens,112.1
2019,Ontario,Techniciens en pharmacie,34.7
2019,Ontario,Techniciens en pharmacie,34.7
2019,Ontario,Adjoints au médecin,3.6
2019,Ontario,Médecins,234.4
2019,Ontario,Physiothérapeutes,65.5
2019,Ontario,Psychologues,27.5
2019,Ontario,Psychotherapists/counselling therapists,
2019,Ontario,Psychotherapists/counselling therapists,0.0
2019,Ontario,Infirmières autorisées,714.2
2019,Ontario,Infirmières psychiatriques autorisées,
2019,Ontario,Infirmières psychiatriques autorisées,0.0
2019,Ontario,Personnel infirmier réglementé,1101.0
2019,Ontario,Inhalothérapeutes,23.7
2019,Ontario,Travailleurs sociaux,135.6
2019,Ontario,Spécialistes,118.4
2019,Ontario,Orthophonistes,22.5
2019,Ontario,Orthophonistes,22.5
2020,Ontario,Audiologistes,5.4
2020,Ontario,Chiropraticiens,31.9
2020,Ontario,Assistants dentaires,51.5
2020,Ontario,Hygiénistes dentaires,91.6
2020,Ontario,Dentistes,
2020,Ontario,Dentistes,0.0
2020,Ontario,Diététistes,28.9
2020,Ontario,Professionnels de la santé publique environnementale,4.9
2020,Ontario,Médecins de famille,115.2
2020,Ontario,Conseillers en génétique,1.2
2020,Ontario,Professionnels de la gestion de l’information sur la santé,14.1
2020,Ontario,Infirmières auxiliaires autorisées,366.9
2020,Ontario,Technologistes de laboratoire médical,47.6
2020,Ontario,Physiciens médicaux,1.2
2020,Ontario,Technologues en radiation médicale,75.2
2020,Ontario,Sages-femmes,5.5
2020,Ontario,Infirmières praticiennes,25.0
2020,Ontario,Ergothérapeutes,42.9
2020,Ontario,Opticiens,
2020,Ontario,Opticiens,0.0
2020,Ontario,Optométristes,18.2
2020,Ontario,Ambulanciers paramédicaux,64.3
2020,Ontario,Pharmaciens,110.8
2020,Ontario,Techniciens en pharmacie,35.2
2020,Ontario,Adjoints au médecin,3.4
2020,Ontario,Médecins,229.4
2020,Ontario,Physiothérapeutes,67.4
2020,Ontario,Psychologues,27.9
2020,Ontario,Psychologues,27.9
2020,Ontario,Psychotherapists/counselling therapists,
2020,Ontario,Psychotherapists/counselling therapists,0.0
2020,Ontario,Infirmières autorisées,711.9
2020,Ontario,Infirmières psychiatriques autorisées,
2020,Ontario,Infirmières psychiatriques autorisées,0.0
2020,Ontario,Personnel infirmier réglementé,1103.8
2020,Ontario,Inhalothérapeutes,23.8
2020,Ontario,Travailleurs sociaux,136.2
2020,Ontario,Spécialistes,114.2
2020,Ontario,Orthophonistes,22.7
2020,Ontario,Orthophonistes,22.7
2021,Ontario,Audiologistes,5.7
2021,Ontario,Chiropraticiens,32.3
2021,Ontario,Assistants dentaires,42.7
2021,Ontario,Hygiénistes dentaires,91.5
2021,Ontario,Dentistes,
2021,Ontario,Dentistes,0.0
2021,Ontario,Diététistes,29.4
2021,Ontario,Professionnels de la santé publique environnementale,5.2
2021,Ontario,Médecins de famille,116.1
2021,Ontario,Conseillers en génétique,1.0
2021,Ontario,Professionnels de la gestion de l’information sur la santé,11.2
2021,Ontario,Infirmières auxiliaires autorisées,370.9
2021,Ontario,Technologistes de laboratoire médical,46.8
2021,Ontario,Physiciens médicaux,1.2
2021,Ontario,Technologues en radiation médicale,75.4
2021,Ontario,Sages-femmes,5.6
2021,Ontario,Infirmières praticiennes,26.0
2021,Ontario,Ergothérapeutes,44.2
2021,Ontario,Opticiens,12.7
2021,Ontario,Optométristes,18.6
2021,Ontario,Ambulanciers paramédicaux,67.4
2021,Ontario,Pharmaciens,113.1
2021,Ontario,Techniciens en pharmacie,35.7
2021,Ontario,Adjoints au médecin,4.1
2021,Ontario,Médecins,235.1
2021,Ontario,Physiothérapeutes,69.4
2021,Ontario,Psychologues,28.6
2021,Ontario,Psychologues,28.6
2021,Ontario,Psychotherapists/counselling therapists,61.3
2021,Ontario,Infirmières autorisées,719.0
2021,Ontario,Infirmières psychiatriques autorisées,
2021,Ontario,Infirmières psychiatriques autorisées,0.0
2021,Ontario,Personnel infirmier réglementé,1115.9
2021,Ontario,Inhalothérapeutes,24.5
2021,Ontario,Inhalothérapeutes,24.5
2021,Ontario,Travailleurs sociaux,152.7
2021,Ontario,Spécialistes,119.0
2021,Ontario,Orthophonistes,23.5
2015,Île-du-Prince-Édouard,Audiologistes,3.5
2015,Île-du-Prince-Édouard,Chiropraticiens,
2015,Île-du-Prince-Édouard,Chiropraticiens,0.0
2015,Île-du-Prince-Édouard,Assistants dentaires,
2015,Île-du-Prince-Édouard,Assistants dentaires,0.0
2015,Île-du-Prince-Édouard,Hygiénistes dentaires,60.2
2015,Île-du-Prince-Édouard,Dentistes,53.3
2015,Île-du-Prince-Édouard,Diététistes,
2015,Île-du-Prince-Édouard,Diététistes,0.0
2015,Île-du-Prince-Édouard,Professionnels de la santé publique environnementale,6.9
2015,Île-du-Prince-Édouard,Médecins de famille,101.7
2015,Île-du-Prince-Édouard,Conseillers en génétique,
2015,Île-du-Prince-Édouard,Conseillers en génétique,0.0
2015,Île-du-Prince-Édouard,Professionnels de la gestion de l’information sur la santé,
2015,Île-du-Prince-Édouard,Professionnels de la gestion de l’information sur la santé,0.0
2015,Île-du-Prince-Édouard,Infirmières auxiliaires autorisées,445.5
2015,Île-du-Prince-Édouard,Technologistes de laboratoire médical,84.4
2015,Île-du-Prince-Édouard,Physiciens médicaux,4.2
2015,Île-du-Prince-Édouard,Technologues en radiation médicale,76.1
2015,Île-du-Prince-Édouard,Sages-femmes,
2015,Île-du-Prince-Édouard,Sages-femmes,0.0
2015,Île-du-Prince-Édouard,Infirmières praticiennes,11.8
2015,Île-du-Prince-Édouard,Ergothérapeutes,40.1
2015,Île-du-Prince-Édouard,Opticiens,
2015,Île-du-Prince-Édouard,Opticiens,0.0
2015,Île-du-Prince-Édouard,Optométristes,14.5
2015,Île-du-Prince-Édouard,Ambulanciers paramédicaux,
2015,Île-du-Prince-Édouard,Ambulanciers paramédicaux,0.0
2015,Île-du-Prince-Édouard,Pharmaciens,125.2
2015,Île-du-Prince-Édouard,Techniciens en pharmacie,6.2
2015,Île-du-Prince-Édouard,Adjoints au médecin,0.7
2015,Île-du-Prince-Édouard,Médecins,184.0
2015,Île-du-Prince-Édouard,Physiothérapeutes,51.9
2015,Île-du-Prince-Édouard,Psychologues,28.4
2015,Île-du-Prince-Édouard,Psychologues,28.4
2015,Île-du-Prince-Édouard,Infirmières autorisées,1097.2
2015,Île-du-Prince-Édouard,Infirmières psychiatriques autorisées,
2015,Île-du-Prince-Édouard,Infirmières psychiatriques autorisées,0.0
2015,Île-du-Prince-Édouard,Personnel infirmier réglementé,1554.5
2015,Île-du-Prince-Édouard,Inhalothérapeutes,17.3
2015,Île-du-Prince-Édouard,Travailleurs sociaux,
2015,Île-du-Prince-Édouard,Travailleurs sociaux,0.0
2015,Île-du-Prince-Édouard,Spécialistes,82.3
2015,Île-du-Prince-Édouard,Orthophonistes,27.7
2016,Île-du-Prince-Édouard,Audiologistes,3.4
2016,Île-du-Prince-Édouard,Chiropraticiens,5.4
2016,Île-du-Prince-Édouard,Assistants dentaires,
2016,Île-du-Prince-Édouard,Assistants dentaires,0.0
2016,Île-du-Prince-Édouard,Hygiénistes dentaires,60.6
2016,Île-du-Prince-Édouard,Dentistes,54.4
2016,Île-du-Prince-Édouard,Diététistes,
2016,Île-du-Prince-Édouard,Diététistes,0.0
2016,Île-du-Prince-Édouard,Professionnels de la santé publique environnementale,7.5
2016,Île-du-Prince-Édouard,Médecins de famille,103.4
2016,Île-du-Prince-Édouard,Conseillers en génétique,
2016,Île-du-Prince-Édouard,Conseillers en génétique,0.0
2016,Île-du-Prince-Édouard,Professionnels de la gestion de l’information sur la santé,15.6
2016,Île-du-Prince-Édouard,Infirmières auxiliaires autorisées,443.0
2016,Île-du-Prince-Édouard,Technologistes de laboratoire médical,83.0
2016,Île-du-Prince-Édouard,Physiciens médicaux,4.8
2016,Île-du-Prince-Édouard,Technologues en radiation médicale,75.5
2016,Île-du-Prince-Édouard,Sages-femmes,
2016,Île-du-Prince-Édouard,Sages-femmes,0.0
2016,Île-du-Prince-Édouard,Infirmières praticiennes,15.0
2016,Île-du-Prince-Édouard,Ergothérapeutes,42.2
2016,Île-du-Prince-Édouard,Opticiens,25.9
2016,Île-du-Prince-Édouard,Optométristes,14.3
2016,Île-du-Prince-Édouard,Ambulanciers paramédicaux,
2016,Île-du-Prince-Édouard,Ambulanciers paramédicaux,0.0
2016,Île-du-Prince-Édouard,Pharmaciens,127.9
2016,Île-du-Prince-Édouard,Techniciens en pharmacie,9.5
2016,Île-du-Prince-Édouard,Adjoints au médecin,0.7
2016,Île-du-Prince-Édouard,Médecins,189.8
2016,Île-du-Prince-Édouard,Physiothérapeutes,61.9
2016,Île-du-Prince-Édouard,Psychologues,31.3
2016,Île-du-Prince-Édouard,Psychologues,31.3
2016,Île-du-Prince-Édouard,Infirmières autorisées,1096.1
2016,Île-du-Prince-Édouard,Infirmières psychiatriques autorisées,
2016,Île-du-Prince-Édouard,Infirmières psychiatriques autorisées,0.0
2016,Île-du-Prince-Édouard,Personnel infirmier réglementé,1554.1
2016,Île-du-Prince-Édouard,Inhalothérapeutes,19.7
2016,Île-du-Prince-Édouard,Travailleurs sociaux,
2016,Île-du-Prince-Édouard,Travailleurs sociaux,0.0
2016,Île-du-Prince-Édouard,Spécialistes,86.4
2016,Île-du-Prince-Édouard,Orthophonistes,27.9
2016,Île-du-Prince-Édouard,Orthophonistes,27.9
2017,Île-du-Prince-Édouard,Audiologistes,3.3
2017,Île-du-Prince-Édouard,Chiropraticiens,8.0
2017,Île-du-Prince-Édouard,Assistants dentaires,
2017,Île-du-Prince-Édouard,Assistants dentaires,0.0
2017,Île-du-Prince-Édouard,Hygiénistes dentaires,61.2
2017,Île-du-Prince-Édouard,Dentistes,53.2
2017,Île-du-Prince-Édouard,Diététistes,52.5
2017,Île-du-Prince-Édouard,Professionnels de la santé publique environnementale,8.0
2017,Île-du-Prince-Édouard,Médecins de famille,105.1
2017,Île-du-Prince-Édouard,Conseillers en génétique,
2017,Île-du-Prince-Édouard,Conseillers en génétique,0.0
2017,Île-du-Prince-Édouard,Professionnels de la gestion de l’information sur la santé,16.0
2017,Île-du-Prince-Édouard,Infirmières auxiliaires autorisées,445.5
2017,Île-du-Prince-Édouard,Technologistes de laboratoire médical,75.1
2017,Île-du-Prince-Édouard,Physiciens médicaux,4.0
2017,Île-du-Prince-Édouard,Technologues en radiation médicale,75.1
2017,Île-du-Prince-Édouard,Sages-femmes,0.0
2017,Île-du-Prince-Édouard,Infirmières praticiennes,16.0
2017,Île-du-Prince-Édouard,Ergothérapeutes,42.6
2017,Île-du-Prince-Édouard,Opticiens,18.0
2017,Île-du-Prince-Édouard,Optométristes,14.0
2017,Île-du-Prince-Édouard,Ambulanciers paramédicaux,
2017,Île-du-Prince-Édouard,Ambulanciers paramédicaux,0.0
2017,Île-du-Prince-Édouard,Pharmaciens,124.3
2017,Île-du-Prince-Édouard,Techniciens en pharmacie,18.0
2017,Île-du-Prince-Édouard,Adjoints au médecin,0.7
2017,Île-du-Prince-Édouard,Médecins,192.2
2017,Île-du-Prince-Édouard,Physiothérapeutes,62.5
2017,Île-du-Prince-Édouard,Psychologues,28.6
2017,Île-du-Prince-Édouard,Psychologues,28.6
