Year,Âge au décès,Sexe,Causes of death,Value
2018,70 à 74 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",14.6
2018,70 à 74 ans,Hommes,Diabetes mellitus,71.7
2018,70 à 74 ans,Hommes,Diseases of heart,417.1
2018,70 à 74 ans,Hommes,Influenza and pneumonia,43.0
2018,70 à 74 ans,Hommes,Acute bronchitis and bronchiolitis,0.5
2018,70 à 74 ans,Hommes,Chronic lower respiratory diseases,111.5
2018,70 à 74 ans,Femmes,Malignant neoplasms,619.9
2018,70 à 74 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",8.2
2018,70 à 74 ans,Femmes,Diabetes mellitus,35.0
2018,70 à 74 ans,Femmes,Diseases of heart,198.0
2018,70 à 74 ans,Femmes,Influenza and pneumonia,24.7
2018,70 à 74 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2018,70 à 74 ans,Femmes,Chronic lower respiratory diseases,99.5
2018,75 à 84 ans,Les deux sexes,Malignant neoplasms,1219.9
2018,75 à 84 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",29.2
2018,75 à 84 ans,Les deux sexes,Diabetes mellitus,99.8
2018,75 à 84 ans,Les deux sexes,Diseases of heart,700.3
2018,75 à 84 ans,Les deux sexes,Influenza and pneumonia,99.0
2018,75 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.5
2018,75 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,231.6
2018,75 à 84 ans,Hommes,Malignant neoplasms,1476.1
2018,75 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",37.2
2018,75 à 84 ans,Hommes,Diabetes mellitus,123.8
2018,75 à 84 ans,Hommes,Diseases of heart,903.7
2018,75 à 84 ans,Hommes,Influenza and pneumonia,117.9
2018,75 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,0.8
2018,75 à 84 ans,Hommes,Chronic lower respiratory diseases,256.2
2018,75 à 84 ans,Femmes,Malignant neoplasms,1006.4
2018,75 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",22.6
2018,75 à 84 ans,Femmes,Diabetes mellitus,79.8
2018,75 à 84 ans,Femmes,Diseases of heart,530.8
2018,75 à 84 ans,Femmes,Influenza and pneumonia,83.2
2018,75 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2018,75 à 84 ans,Femmes,Chronic lower respiratory diseases,211.1
2018,75 à 79 ans,Les deux sexes,Malignant neoplasms,1053.5
2018,75 à 79 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",21.9
2018,75 à 79 ans,Les deux sexes,Diabetes mellitus,74.6
2018,75 à 79 ans,Les deux sexes,Diseases of heart,511.0
2018,75 à 79 ans,Les deux sexes,Influenza and pneumonia,63.4
2018,75 à 79 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.4
2018,75 à 79 ans,Les deux sexes,Chronic lower respiratory diseases,189.6
2018,75 à 79 ans,Hommes,Malignant neoplasms,1267.3
2018,75 à 79 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",28.1
2018,75 à 79 ans,Hommes,Diabetes mellitus,94.5
2018,75 à 79 ans,Hommes,Diseases of heart,679.8
2018,75 à 79 ans,Hommes,Influenza and pneumonia,73.9
2018,75 à 79 ans,Hommes,Acute bronchitis and bronchiolitis,0.4
2018,75 à 79 ans,Hommes,Chronic lower respiratory diseases,209.9
2018,75 à 79 ans,Femmes,Malignant neoplasms,867.7
2018,75 à 79 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",16.5
2018,75 à 79 ans,Femmes,Diabetes mellitus,57.3
2018,75 à 79 ans,Femmes,Diseases of heart,364.3
2018,75 à 79 ans,Femmes,Influenza and pneumonia,54.3
2018,75 à 79 ans,Femmes,Acute bronchitis and bronchiolitis,0.3
2018,75 à 79 ans,Femmes,Chronic lower respiratory diseases,172.0
2018,80 à 84 ans,Les deux sexes,Malignant neoplasms,1460.9
2018,80 à 84 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",39.8
2018,80 à 84 ans,Les deux sexes,Diabetes mellitus,136.3
2018,80 à 84 ans,Les deux sexes,Diseases of heart,974.4
2018,80 à 84 ans,Les deux sexes,Influenza and pneumonia,150.5
2018,80 à 84 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.8
2018,80 à 84 ans,Les deux sexes,Chronic lower respiratory diseases,292.4
2018,80 à 84 ans,Hommes,Malignant neoplasms,1795.5
2018,80 à 84 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",51.0
2018,80 à 84 ans,Hommes,Diabetes mellitus,168.6
2018,80 à 84 ans,Hommes,Diseases of heart,1246.2
2018,80 à 84 ans,Hommes,Influenza and pneumonia,185.2
2018,80 à 84 ans,Hommes,Acute bronchitis and bronchiolitis,1.5
2018,80 à 84 ans,Hommes,Chronic lower respiratory diseases,327.0
2018,80 à 84 ans,Femmes,Malignant neoplasms,1198.3
2018,80 à 84 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",31.0
2018,80 à 84 ans,Femmes,Diabetes mellitus,110.9
2018,80 à 84 ans,Femmes,Diseases of heart,761.1
2018,80 à 84 ans,Femmes,Influenza and pneumonia,123.3
2018,80 à 84 ans,Femmes,Acute bronchitis and bronchiolitis,0.2
2018,80 à 84 ans,Femmes,Chronic lower respiratory diseases,265.2
2018,85 ans et plus,Les deux sexes,Malignant neoplasms,2056.8
2018,85 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",80.0
2018,85 ans et plus,Les deux sexes,Diabetes mellitus,255.5
2018,85 ans et plus,Les deux sexes,Diseases of heart,3012.4
2018,85 ans et plus,Les deux sexes,Influenza and pneumonia,618.7
2018,85 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,4.7
2018,85 ans et plus,Les deux sexes,Chronic lower respiratory diseases,555.1
2018,85 ans et plus,Hommes,Malignant neoplasms,2796.3
2018,85 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",105.1
2018,85 ans et plus,Hommes,Diabetes mellitus,297.1
2018,85 ans et plus,Hommes,Diseases of heart,3411.9
2018,85 ans et plus,Hommes,Influenza and pneumonia,676.1
2018,85 ans et plus,Hommes,Acute bronchitis and bronchiolitis,4.1
2018,85 ans et plus,Hommes,Chronic lower respiratory diseases,712.9
2018,85 ans et plus,Femmes,Malignant neoplasms,1641.5
2018,85 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",65.9
2018,85 ans et plus,Femmes,Diabetes mellitus,232.2
2018,85 ans et plus,Femmes,Diseases of heart,2788.1
2018,85 ans et plus,Femmes,Influenza and pneumonia,586.5
2018,85 ans et plus,Femmes,Acute bronchitis and bronchiolitis,5.0
2018,85 ans et plus,Femmes,Chronic lower respiratory diseases,466.5
2018,85 à 89 ans,Les deux sexes,Malignant neoplasms,1894.1
2018,85 à 89 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",63.0
2018,85 à 89 ans,Les deux sexes,Diabetes mellitus,202.6
2018,85 à 89 ans,Les deux sexes,Diseases of heart,2005.1
2018,85 à 89 ans,Les deux sexes,Influenza and pneumonia,362.0
2018,85 à 89 ans,Les deux sexes,Acute bronchitis and bronchiolitis,3.0
2018,85 à 89 ans,Les deux sexes,Chronic lower respiratory diseases,448.6
2018,85 à 89 ans,Hommes,Malignant neoplasms,2535.9
2018,85 à 89 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",83.2
2018,85 à 89 ans,Hommes,Diabetes mellitus,247.0
2018,85 à 89 ans,Hommes,Diseases of heart,2478.8
2018,85 à 89 ans,Hommes,Influenza and pneumonia,430.9
2018,85 à 89 ans,Hommes,Acute bronchitis and bronchiolitis,4.5
2018,85 à 89 ans,Hommes,Chronic lower respiratory diseases,570.7
2018,85 à 89 ans,Femmes,Malignant neoplasms,1472.7
2018,85 à 89 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",49.7
2018,85 à 89 ans,Femmes,Diabetes mellitus,173.4
2018,85 à 89 ans,Femmes,Diseases of heart,1694.1
2018,85 à 89 ans,Femmes,Influenza and pneumonia,316.8
2018,85 à 89 ans,Femmes,Acute bronchitis and bronchiolitis,2.0
2018,85 à 89 ans,Femmes,Chronic lower respiratory diseases,368.4
2018,90 ans et plus,Les deux sexes,Malignant neoplasms,2318.1
2018,90 ans et plus,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",107.5
2018,90 ans et plus,Les deux sexes,Diabetes mellitus,340.5
2018,90 ans et plus,Les deux sexes,Diseases of heart,4629.8
2018,90 ans et plus,Les deux sexes,Influenza and pneumonia,1030.9
2018,90 ans et plus,Les deux sexes,Acute bronchitis and bronchiolitis,7.3
2018,90 ans et plus,Les deux sexes,Chronic lower respiratory diseases,726.0
2018,90 ans et plus,Hommes,Malignant neoplasms,3347.3
2018,90 ans et plus,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",151.6
2018,90 ans et plus,Hommes,Diabetes mellitus,402.9
2018,90 ans et plus,Hommes,Diseases of heart,5386.3
2018,90 ans et plus,Hommes,Influenza and pneumonia,1194.9
2018,90 ans et plus,Hommes,Acute bronchitis and bronchiolitis,3.2
2018,90 ans et plus,Hommes,Chronic lower respiratory diseases,1013.6
2018,90 ans et plus,Femmes,Malignant neoplasms,1875.4
2018,90 ans et plus,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",88.5
2018,90 ans et plus,Femmes,Diabetes mellitus,313.7
2018,90 ans et plus,Femmes,Diseases of heart,4304.4
2018,90 ans et plus,Femmes,Influenza and pneumonia,960.3
2018,90 ans et plus,Femmes,Acute bronchitis and bronchiolitis,9.1
2018,90 ans et plus,Femmes,Chronic lower respiratory diseases,602.3
2019,Tous les âges,Les deux sexes,Malignant neoplasms,214.0
2019,Tous les âges,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.7
2019,Tous les âges,Les deux sexes,Diabetes mellitus,18.6
2019,Tous les âges,Les deux sexes,Diseases of heart,141.9
2019,Tous les âges,Les deux sexes,Influenza and pneumonia,18.5
2019,Tous les âges,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2019,Tous les âges,Les deux sexes,Chronic lower respiratory diseases,34.3
2019,Tous les âges,Hommes,Malignant neoplasms,230.3
2019,Tous les âges,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",5.3
2019,Tous les âges,Hommes,Diabetes mellitus,21.0
2019,Tous les âges,Hommes,Diseases of heart,154.3
2019,Tous les âges,Hommes,Influenza and pneumonia,17.6
2019,Tous les âges,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,Tous les âges,Hommes,Chronic lower respiratory diseases,34.2
2019,Tous les âges,Femmes,Malignant neoplasms,197.9
2019,Tous les âges,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",4.1
2019,Tous les âges,Femmes,Diabetes mellitus,16.1
2019,Tous les âges,Femmes,Diseases of heart,129.6
2019,Tous les âges,Femmes,Influenza and pneumonia,19.3
2019,Tous les âges,Femmes,Acute bronchitis and bronchiolitis,0.1
2019,Tous les âges,Femmes,Chronic lower respiratory diseases,34.5
2019,1 à 14 ans,Les deux sexes,Malignant neoplasms,2.1
2019,1 à 14 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 14 ans,Les deux sexes,Diabetes mellitus,0.0
2019,1 à 14 ans,Les deux sexes,Diseases of heart,0.4
2019,1 à 14 ans,Les deux sexes,Influenza and pneumonia,0.3
2019,1 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 14 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,1 à 14 ans,Hommes,Malignant neoplasms,2.6
2019,1 à 14 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 14 ans,Hommes,Diabetes mellitus,0.0
2019,1 à 14 ans,Hommes,Diseases of heart,0.3
2019,1 à 14 ans,Hommes,Influenza and pneumonia,0.3
2019,1 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 14 ans,Hommes,Chronic lower respiratory diseases,0.1
2019,1 à 14 ans,Femmes,Malignant neoplasms,1.5
2019,1 à 14 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 14 ans,Femmes,Diabetes mellitus,0.0
2019,1 à 14 ans,Femmes,Diseases of heart,0.5
2019,1 à 14 ans,Femmes,Influenza and pneumonia,0.4
2019,1 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 14 ans,Femmes,Chronic lower respiratory diseases,0.0
2019,1 à 4 ans,Les deux sexes,Malignant neoplasms,2.0
2019,1 à 4 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 4 ans,Les deux sexes,Diabetes mellitus,0.0
2019,1 à 4 ans,Les deux sexes,Diseases of heart,0.9
2019,1 à 4 ans,Les deux sexes,Influenza and pneumonia,0.7
2019,1 à 4 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 4 ans,Les deux sexes,Chronic lower respiratory diseases,0.0
2019,1 à 4 ans,Hommes,Malignant neoplasms,3.0
2019,1 à 4 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 4 ans,Hommes,Diabetes mellitus,0.0
2019,1 à 4 ans,Hommes,Diseases of heart,0.6
2019,1 à 4 ans,Hommes,Influenza and pneumonia,0.5
2019,1 à 4 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,1 à 4 ans,Hommes,Chronic lower respiratory diseases,0.0
2019,1 à 4 ans,Femmes,Malignant neoplasms,0.9
2019,1 à 4 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,1 à 4 ans,Femmes,Diabetes mellitus,0.0
2019,1 à 4 ans,Femmes,Diseases of heart,1.2
2019,1 à 4 ans,Femmes,Influenza and pneumonia,0.9
2019,1 à 4 ans,Femmes,Acute bronchitis and bronchiolitis,0.1
2019,1 à 4 ans,Femmes,Chronic lower respiratory diseases,0.0
2019,5 à 9 ans,Les deux sexes,Malignant neoplasms,2.1
2019,5 à 9 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,5 à 9 ans,Les deux sexes,Diabetes mellitus,0.0
2019,5 à 9 ans,Les deux sexes,Diseases of heart,0.2
2019,5 à 9 ans,Les deux sexes,Influenza and pneumonia,0.1
2019,5 à 9 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,5 à 9 ans,Hommes,Malignant neoplasms,2.6
2019,5 à 9 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,5 à 9 ans,Hommes,Diabetes mellitus,0.0
2019,5 à 9 ans,Hommes,Diseases of heart,0.2
2019,5 à 9 ans,Hommes,Influenza and pneumonia,0.2
2019,5 à 9 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Hommes,Chronic lower respiratory diseases,0.1
2019,5 à 9 ans,Femmes,Malignant neoplasms,1.6
2019,5 à 9 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,5 à 9 ans,Femmes,Diabetes mellitus,0.0
2019,5 à 9 ans,Femmes,Diseases of heart,0.2
2019,5 à 9 ans,Femmes,Influenza and pneumonia,0.1
2019,5 à 9 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,5 à 9 ans,Femmes,Chronic lower respiratory diseases,0.1
2019,10 à 14 ans,Les deux sexes,Malignant neoplasms,2.1
2019,10 à 14 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,10 à 14 ans,Les deux sexes,Diabetes mellitus,0.0
2019,10 à 14 ans,Les deux sexes,Diseases of heart,0.1
2019,10 à 14 ans,Les deux sexes,Influenza and pneumonia,0.2
2019,10 à 14 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,10 à 14 ans,Hommes,Malignant neoplasms,2.2
2019,10 à 14 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,10 à 14 ans,Hommes,Diabetes mellitus,0.0
2019,10 à 14 ans,Hommes,Diseases of heart,0.1
2019,10 à 14 ans,Hommes,Influenza and pneumonia,0.2
2019,10 à 14 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Hommes,Chronic lower respiratory diseases,0.2
2019,10 à 14 ans,Femmes,Malignant neoplasms,1.9
2019,10 à 14 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2019,10 à 14 ans,Femmes,Diabetes mellitus,0.0
2019,10 à 14 ans,Femmes,Diseases of heart,0.2
2019,10 à 14 ans,Femmes,Influenza and pneumonia,0.3
2019,10 à 14 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,10 à 14 ans,Femmes,Chronic lower respiratory diseases,0.0
2019,15 à 24 ans,Les deux sexes,Malignant neoplasms,3.2
2019,15 à 24 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2019,15 à 24 ans,Les deux sexes,Diabetes mellitus,0.2
2019,15 à 24 ans,Les deux sexes,Diseases of heart,1.2
2019,15 à 24 ans,Les deux sexes,Influenza and pneumonia,0.2
2019,15 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,15 à 24 ans,Hommes,Malignant neoplasms,3.6
2019,15 à 24 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,15 à 24 ans,Hommes,Diabetes mellitus,0.3
2019,15 à 24 ans,Hommes,Diseases of heart,1.4
2019,15 à 24 ans,Hommes,Influenza and pneumonia,0.3
2019,15 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Hommes,Chronic lower respiratory diseases,0.1
2019,15 à 24 ans,Femmes,Malignant neoplasms,2.8
2019,15 à 24 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2019,15 à 24 ans,Femmes,Diabetes mellitus,0.1
2019,15 à 24 ans,Femmes,Diseases of heart,0.9
2019,15 à 24 ans,Femmes,Influenza and pneumonia,0.2
2019,15 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 24 ans,Femmes,Chronic lower respiratory diseases,0.1
2019,15 à 19 ans,Les deux sexes,Malignant neoplasms,3.4
2019,15 à 19 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,15 à 19 ans,Les deux sexes,Diabetes mellitus,0.1
2019,15 à 19 ans,Les deux sexes,Diseases of heart,0.8
2019,15 à 19 ans,Les deux sexes,Influenza and pneumonia,0.2
2019,15 à 19 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,15 à 19 ans,Hommes,Malignant neoplasms,3.3
2019,15 à 19 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2019,15 à 19 ans,Hommes,Diabetes mellitus,0.2
2019,15 à 19 ans,Hommes,Diseases of heart,1.0
2019,15 à 19 ans,Hommes,Influenza and pneumonia,0.2
2019,15 à 19 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Hommes,Chronic lower respiratory diseases,0.2
2019,15 à 19 ans,Femmes,Malignant neoplasms,3.5
2019,15 à 19 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,15 à 19 ans,Femmes,Diabetes mellitus,0.0
2019,15 à 19 ans,Femmes,Diseases of heart,0.6
2019,15 à 19 ans,Femmes,Influenza and pneumonia,0.2
2019,15 à 19 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,15 à 19 ans,Femmes,Chronic lower respiratory diseases,0.0
2019,20 à 24 ans,Les deux sexes,Malignant neoplasms,3.1
2019,20 à 24 ans,Les deux sexes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.1
2019,20 à 24 ans,Les deux sexes,Diabetes mellitus,0.4
2019,20 à 24 ans,Les deux sexes,Diseases of heart,1.5
2019,20 à 24 ans,Les deux sexes,Influenza and pneumonia,0.3
2019,20 à 24 ans,Les deux sexes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Les deux sexes,Chronic lower respiratory diseases,0.1
2019,20 à 24 ans,Hommes,Malignant neoplasms,3.9
2019,20 à 24 ans,Hommes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.0
2019,20 à 24 ans,Hommes,Diabetes mellitus,0.5
2019,20 à 24 ans,Hommes,Diseases of heart,1.8
2019,20 à 24 ans,Hommes,Influenza and pneumonia,0.3
2019,20 à 24 ans,Hommes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Hommes,Chronic lower respiratory diseases,0.1
2019,20 à 24 ans,Femmes,Malignant neoplasms,2.2
2019,20 à 24 ans,Femmes,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour",0.2
2019,20 à 24 ans,Femmes,Diabetes mellitus,0.3
2019,20 à 24 ans,Femmes,Diseases of heart,1.3
2019,20 à 24 ans,Femmes,Influenza and pneumonia,0.3
2019,20 à 24 ans,Femmes,Acute bronchitis and bronchiolitis,0.0
2019,20 à 24 ans,Femmes,Chronic lower respiratory diseases,0.2
2019,25 à 34 ans,Les deux sexes,Malignant neoplasms,6.9
